,ATB DATE,ATUB DATE,ATA DATE,ATD DATE,Month,HY,"Financial
Year",Port Name,BU_CD,Terminal,VCN,Berth No,CARGO GROUP,Commodity Type,Commodity,"TAT (ATB  -ATUB)
HOUR","TAT
(ATA - ATD)
HOUR",Base Status,Total Weight,QTY IN LAKH MT,Qty in MMT,TEUs ('000),Port Delay (Hrs),Vessel Delay (Hrs),Productivity,Coast,DEAD WT,VSL GROUP,"LOAD
PORT",DISCHARGE PORT,LAST PORT OF CALL,NEXT PORT OF CALL,Vessel Name
8797,2020-02-25 15:30:00,2020-02-28 10:35:00,2020-02-25 13:42:00,2020-02-28 11:30:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200589,WP2,DRY,COAL,STEAM COAL,67.08,69.8,IMPORT,165000.0,1.65,0.165,0.0,0.0,0.0,59031.06,WEST,170395.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,TUBARAO,MV MOUNT DAMPIER
8798,2020-02-18 09:36:00,2020-02-21 10:42:00,2020-02-17 21:15:00,2020-02-21 11:35:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200533,WP2,DRY,COAL,STEAM COAL,73.1,86.33,IMPORT,159207.0,1.59,0.159,0.0,11.08,0.0,52270.42,WEST,166264.0,CAPE SIZE,ASAM-ASAM,MUNDRA PORT,ASAM-ASAM,BY ORDER,MV CAPE PUFFIN
8799,2020-02-21 13:00:00,2020-02-24 08:50:00,2020-02-18 18:30:00,2020-02-24 09:40:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200536,WP2,DRY,COAL,STEAM COAL,67.83,135.17,IMPORT,159676.0,1.6,0.16,0.0,65.0,0.0,56494.7,WEST,165094.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,BY ORDER,MV GREAT NAVIGATER
8800,2020-02-06 11:12:00,2020-02-08 23:48:00,2020-02-06 00:36:00,2020-02-09 00:39:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200385,WP2,DRY,COAL,STEAM COAL,60.6,72.05,IMPORT,165000.0,1.65,0.165,0.0,9.4,0.0,65346.53,WEST,169872.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,COLOMBO,MV PANTAGRUEL
8801,2020-02-09 13:48:00,2020-02-12 01:30:00,2020-02-09 07:00:00,2020-02-12 02:25:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200396,WP2,DRY,COAL,STEAM COAL,59.7,67.42,IMPORT,152209.0,1.52,0.152,0.0,5.4,0.0,61189.55,WEST,180601.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,BY ORDER,MV STAR LADY
8802,2020-02-02 06:48:00,2020-02-04 20:20:00,2020-01-31 03:30:00,2020-02-04 21:09:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200352,WP2,DRY,COAL,STEAM COAL,61.53,113.65,IMPORT,173514.0,1.74,0.174,0.0,49.98,0.0,67676.1,WEST,178069.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV ELIZABETH II
8803,2020-01-27 14:12:00,2020-01-29 08:42:00,2020-01-27 13:05:00,2020-01-29 09:30:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200341,WP2,DRY,COAL,STEAM COAL,42.5,44.42,IMPORT,77000.0,0.77,0.077,0.0,0.0,0.0,43482.35,WEST,78712.0,PANAMAX VESSEL,JAMBI,MUNDRA PORT,SINGAPORE,BRAZIL,MV MASTRO NIKOS
8804,2020-02-12 03:55:00,2020-02-14 15:48:00,2020-02-11 22:10:00,2020-02-14 16:39:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200430,WP2,DRY,COAL,STEAM COAL,59.88,66.48,IMPORT,165000.0,1.65,0.165,0.0,4.25,0.0,66128.58,WEST,169194.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SUEZ CANAL,MV CAPE ARMERIA
8805,2020-01-11 02:06:00,2020-01-13 20:48:00,2020-01-10 14:36:00,2020-01-13 21:39:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200161,WP2,DRY,COAL,STEAM COAL,66.7,79.05,IMPORT,164908.0,1.65,0.165,0.0,10.2,0.0,59337.21,WEST,170014.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,SALDANHA BAY,MV CAPE GARLAND
8806,2020-01-18 07:24:00,2020-01-21 15:24:00,2020-01-17 21:18:00,2020-01-21 16:15:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200218,WP2,DRY,COAL,STEAM COAL,80.0,90.95,IMPORT,159591.0,1.6,0.16,0.0,8.8,0.0,47877.3,WEST,164331.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV RAHI
8807,2020-01-30 17:24:00,2020-02-02 04:42:00,2020-01-30 15:47:00,2020-02-02 05:33:00,Feb 2020,H2,2019-20,MUNDRA,WEST,WEST,200324,WP2,DRY,COAL,STEAM COAL,59.3,61.77,IMPORT,54075.0,0.54,0.054,0.0,0.0,0.0,21885.33,WEST,196290.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,SUEZ CANAL,MV TRUST AMITY
8808,2020-01-30 17:24:00,2020-02-02 04:42:00,2020-01-30 15:47:00,2020-02-02 05:33:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200324,WP2,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,138180.0,1.38,0.138,0.0,0.0,0.0,55924.45,WEST,196290.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,TANJUNG BARA,SUEZ CANAL,MV TRUST AMITY
8809,2020-01-23 13:06:00,2020-01-26 07:24:00,2020-01-23 07:30:00,2020-01-26 08:15:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200303,WP2,DRY,COAL,STEAM COAL,66.3,72.75,IMPORT,163680.0,1.64,0.164,0.0,4.08,0.0,59250.68,WEST,16633510.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV AQUAKATIE
8810,2020-01-07 23:50:00,2020-01-10 23:56:00,2020-01-02 18:00:00,2020-01-11 00:45:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200079,WP2,DRY,COAL,STEAM COAL,72.1,198.75,IMPORT,156971.0,1.57,0.157,0.0,124.33,0.0,52251.1,WEST,159939.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BALTIMORE,MV CAPRI
8811,2020-01-04 20:48:00,2020-01-07 21:48:00,2020-01-02 15:18:00,2020-01-07 22:35:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,200053,WP2,DRY,COAL,STEAM COAL,73.0,127.28,IMPORT,162414.0,1.62,0.162,0.0,52.28,0.0,53396.38,WEST,,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV GOLDEN ANASTASIA
8812,2019-09-26 23:54:00,2019-09-29 14:12:00,2019-09-25 16:25:00,2019-09-29 15:03:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192385,WP2,DRY,COAL,STEAM COAL,62.3,94.63,IMPORT,160528.0,1.61,0.161,0.0,30.27,0.0,61840.64,WEST,164878.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BY ORDER,MV SUNBEAM
8813,2019-09-30 02:42:00,2019-10-02 20:20:00,2019-09-28 11:06:00,2019-10-02 21:17:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192431,WP2,DRY,COAL,STEAM COAL,65.63,106.18,IMPORT,47491.0,0.47,0.047,0.0,38.05,0.0,17365.93,WEST,159851.0,CAPE SIZE,,MUNDRA PORT,BUNATI,FUJAIRAH,MV GOLDEN BEIJING
8814,2019-09-30 02:42:00,2019-10-02 20:20:00,2019-09-28 11:06:00,2019-10-02 21:17:00,Sep 2019,H2,2019-20,MUNDRA,WEST,WEST,192431,WP2,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,110300.0,1.1,0.11,0.0,0.0,0.0,40333.16,WEST,159851.0,CAPE SIZE,,MUNDRA PORT,BUNATI,FUJAIRAH,MV GOLDEN BEIJING
8815,2019-10-04 17:24:00,2019-10-07 22:08:00,2019-10-04 09:00:00,2019-10-07 23:01:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192491,WP2,DRY,COAL,STEAM COAL,76.73,86.02,IMPORT,156806.0,1.57,0.157,0.0,7.3,0.0,49044.45,WEST,158499.5,CAPE SIZE,BUNATI,MUNDRA PORT,BUNATI,FUJAIRAH,MV GOLDEN ZHEJIANG
8816,2019-09-23 20:42:00,2019-09-26 16:24:00,2019-09-22 15:24:00,2019-09-26 17:17:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192375,WP2,DRY,COAL,STEAM COAL,67.7,97.88,IMPORT,160448.0,1.6,0.16,0.0,27.85,0.0,56879.65,WEST,165362.0,CAPE SIZE,MUARA PANTAI,MUNDRA PORT,SINGAPORE,BY ORDER,MV ETOILE
8817,2019-09-20 17:10:00,2019-09-23 18:20:00,2019-09-20 00:10:00,2019-09-23 19:15:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192358,WP2,DRY,COAL,STEAM COAL,73.17,91.08,IMPORT,164273.0,1.64,0.164,0.0,15.48,0.0,53884.54,WEST,170836.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV GOLDEN CROWN
8818,2019-09-18 03:48:00,2019-09-20 11:18:00,2019-09-17 22:18:00,2019-09-20 12:15:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192368,WP2,DRY,COAL,STEAM COAL,55.5,61.95,IMPORT,168412.0,1.68,0.168,0.0,4.1,0.0,72826.81,WEST,172098.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,BRAZIL,MV LAKE DESPINA
8819,2019-09-06 07:14:00,2019-09-09 09:02:00,2019-09-05 05:08:00,2019-09-09 09:53:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192269,WP2,DRY,COAL,STEAM COAL,73.8,100.75,IMPORT,162851.0,1.63,0.163,0.0,24.53,0.0,52959.67,WEST,165650.0,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,NACALA,MV MINERAL BRUGGE
8820,2019-09-14 14:18:00,2019-09-17 07:40:00,2019-09-13 19:40:00,2019-09-17 08:32:00,Sep 2019,H1,2019-20,MUNDRA,WEST,WEST,192305,WP2,DRY,COAL,STEAM COAL,65.37,84.87,IMPORT,157300.0,1.57,0.157,0.0,17.12,0.0,57754.21,WEST,164782.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,BY ORDER,MV QUORN
8821,2019-10-16 14:42:00,2019-10-19 21:20:00,2019-10-16 08:55:00,2019-10-19 22:15:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192609,WP2,DRY,COAL,STEAM COAL,78.63,85.33,IMPORT,162000.0,1.62,0.162,0.0,4.68,0.0,49444.68,WEST,166998.0,CAPE SIZE,SATUI,MUNDRA PORT,SINGAPORE,PONTA DA MADEIRA,MV UGO DE CARLINI
8822,2019-10-20 17:37:00,2019-10-23 03:06:00,2019-10-20 04:25:00,2019-10-23 04:00:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192615,WP2,DRY,COAL,STEAM COAL,57.48,71.58,IMPORT,163415.0,1.63,0.163,0.0,11.68,0.0,68227.78,WEST,165151.0,CAPE SIZE,NACALA,MUNDRA PORT,NACALA,FUJAIRAH,MV MINERAL BRUGGE
8823,2019-10-10 12:18:00,2019-10-13 23:58:00,2019-10-10 10:00:00,2019-10-14 00:55:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192542,WP2,DRY,COAL,STEAM COAL,83.67,86.92,IMPORT,156605.0,1.57,0.157,0.0,0.67,0.0,44922.55,WEST,,CAPE SIZE,BUNATI,MUNDRA PORT,BUNATI,SUEZ CANAL,MV AQUA SPLENDOR
8824,2019-10-25 23:48:00,2019-10-29 00:06:00,2019-10-25 14:18:00,2019-10-29 00:55:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192651,WP2,DRY,COAL,STEAM COAL,72.3,82.62,IMPORT,162863.0,1.63,0.163,0.0,8.2,0.0,54062.41,WEST,166457.0,CAPE SIZE,RICHARDS BAY,MUNDRA PORT,RICHARDS BAY,RICHARDS BAY,MV RAHI
8825,2019-10-29 13:45:00,2019-11-02 02:55:00,2019-10-28 14:30:00,2019-11-02 03:50:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192704,WP2,DRY,COAL,STEAM COAL,85.17,109.33,IMPORT,16450.0,0.16,0.016,0.0,22.15,0.0,4635.62,WEST,163515.0,CAPE SIZE,TABONEO,MUNDRA PORT,TABONEO,FUJAIRAH,MV MINERAL HONSHU
8826,2019-10-29 13:45:00,2019-11-02 02:55:00,2019-10-28 14:30:00,2019-11-02 03:50:00,Oct 2019,H2,2019-20,MUNDRA,WEST,WEST,192704,WP2,DRY,COAL,STEAM COAL,0.0,0.0,IMPORT,144550.0,1.45,0.145,0.0,0.0,0.0,40734.25,WEST,163515.0,CAPE SIZE,TABONEO,MUNDRA PORT,TABONEO,FUJAIRAH,MV MINERAL HONSHU
8827,2019-12-17 17:00:00,2019-12-20 12:42:00,2019-12-17 15:48:00,2019-12-20 13:39:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193156,WP2,DRY,COAL,STEAM COAL,67.7,69.85,IMPORT,164999.0,1.65,0.165,0.0,0.0,0.0,58493.0,WEST,,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV AANYA
8828,2020-01-01 05:30:00,2020-01-04 08:42:00,2019-12-31 23:00:00,2020-01-04 09:30:00,Jan 2020,H2,2019-20,MUNDRA,WEST,WEST,193214,WP2,DRY,COAL,STEAM COAL,75.2,82.5,IMPORT,165000.0,1.65,0.165,0.0,5.0,0.0,52659.57,WEST,168003.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV LOWLANDS TENACITY
8829,2019-12-29 14:24:00,2019-12-31 02:48:00,2019-12-29 13:15:00,2019-12-31 03:30:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193212,WP2,DRY,COAL,STEAM COAL,36.4,38.25,IMPORT,70450.0,0.7,0.07,0.0,0.0,0.0,46450.55,WEST,72034.7,PANAMAX VESSEL,SATUI,MUNDRA PORT,SINGAPORE,BY ORDER,MV VITAHORIZON
8830,2019-12-09 00:06:00,2019-12-11 17:05:00,2019-12-08 07:24:00,2019-12-11 17:55:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193053,WP2,DRY,COAL,STEAM COAL,64.98,82.52,IMPORT,165000.0,1.65,0.165,0.0,15.25,0.0,60938.7,WEST,,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,FUJAIRAH,MV AQUAHAHA
8831,2019-12-05 07:54:00,2019-12-08 15:22:00,2019-12-04 21:00:00,2019-12-08 16:05:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193077,WP2,DRY,COAL,STEAM COAL,79.47,91.08,IMPORT,161600.0,1.62,0.162,0.0,9.9,0.0,48805.37,WEST,166252.0,CAPE SIZE,TABONEO,MUNDRA PORT,SINGAPORE,BY ORDER,MV CAPE LEONIDAS
8832,2019-12-11 19:12:00,2019-12-13 18:24:00,2019-12-11 17:30:00,2019-12-13 19:12:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193083,WP2,DRY,COAL,STEAM COAL,47.2,49.7,IMPORT,70000.0,0.7,0.07,0.0,0.0,0.4,35593.22,WEST,,CAPE SIZE,MUARA PANTAI,MUNDRA PORT,JAIGAD/JAIGARH,MUNDRA PORT,MV NAVIOS FULVIA
8833,2019-12-14 02:54:00,2019-12-16 20:33:00,2019-12-12 23:48:00,2019-12-16 21:25:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193074,WP2,DRY,COAL,STEAM COAL,65.65,93.62,IMPORT,156500.0,1.56,0.157,0.0,25.85,0.0,57212.49,WEST,,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,PORT LOUIS,MV AQUAVICTORY
8834,2019-12-01 04:24:00,2019-12-04 05:18:00,2019-11-30 20:24:00,2019-12-04 06:05:00,Dec 2019,H2,2019-20,MUNDRA,WEST,WEST,193024,WP2,DRY,COAL,STEAM COAL,72.9,81.68,IMPORT,162084.0,1.62,0.162,0.0,6.93,0.0,53360.99,WEST,164066.0,CAPE SIZE,RICHARDS BAY,MUNDRA PORT,RICHARDS BAY,RICHARDS BAY,MV CAPE NATALIE
8835,2019-11-20 20:00:00,2019-11-23 15:18:00,2019-11-20 18:36:00,2019-11-23 16:09:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192874,WP2,DRY,COAL,STEAM COAL,67.3,69.55,IMPORT,160470.0,1.6,0.16,0.0,0.0,0.0,57225.56,WEST,164252.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV VANSHI
8836,2019-11-27 13:48:00,2019-11-30 03:06:00,2019-11-25 09:12:00,2019-11-30 04:00:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192931,WP2,DRY,COAL,STEAM COAL,61.3,114.8,IMPORT,160137.0,1.6,0.16,0.0,51.18,0.0,62696.38,WEST,162890.6,CAPE SIZE,TABONEO,MUNDRA PORT,TABONEO,FUJAIRAH,MV AQUACARRIER
8837,2019-11-24 11:24:00,2019-11-27 06:05:00,2019-11-24 10:15:00,2019-11-27 07:03:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192936,WP2,DRY,COAL,STEAM COAL,66.68,68.8,IMPORT,155112.0,1.55,0.155,0.0,0.0,0.0,55826.36,WEST,162363.0,CAPE SIZE,BUNATI,MUNDRA PORT,SINGAPORE,BY ORDER,MV ABML GRACE
8838,2019-11-05 08:00:00,2019-11-07 15:58:00,2019-11-01 14:30:00,2019-11-07 16:51:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192737,WP2,DRY,COAL,STEAM COAL,55.97,146.35,IMPORT,111600.0,1.12,0.112,0.0,88.38,0.0,47857.06,WEST,162056.0,CAPE SIZE,BUNYU,MUNDRA PORT,SINGAPORE,NAVALAKHI,MV MINERAL GENT
8839,2019-11-08 11:00:00,2019-11-11 10:45:00,2019-11-05 06:00:00,2019-11-11 11:35:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192762,WP2,DRY,COAL,STEAM COAL,71.75,149.58,IMPORT,164000.0,1.64,0.164,0.0,75.82,0.0,54857.14,WEST,168486.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,RICHARDS BAY,MV AASHNA
8840,2019-11-02 05:10:00,2019-11-04 23:30:00,2019-10-31 06:30:00,2019-11-05 00:21:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192760,WP2,DRY,COAL,STEAM COAL,66.33,113.85,IMPORT,161493.0,1.61,0.161,0.0,45.37,0.0,58429.63,WEST,165631.0,CAPE SIZE,ADANG BAY,MUNDRA PORT,SINGAPORE,FOR ORDER,MV KURE MARU
8841,2019-11-11 13:00:00,2019-11-14 06:45:00,2019-11-08 06:45:00,2019-11-14 07:30:00,Nov 2019,H2,2019-20,MUNDRA,WEST,WEST,192765,WP2,DRY,COAL,STEAM COAL,65.75,144.75,IMPORT,165000.0,1.65,0.165,0.0,76.92,0.0,60228.14,WEST,169561.0,CAPE SIZE,TANJUNG BARA,MUNDRA PORT,SINGAPORE,TUBARAO,MV ORANGE TIGER
